Ciudad,Cultivo,year,Mes,Kilos,Hectáreas,tempC,precipMM,sunHour,uvIndex,produccion_por_hectarea
Madrid,Trigo,2010,9,1406790,9886.211709297437,26.9,0.5700000000000001,11.46,5.333333333333333,142.29818674396702
Madrid,Trigo,2010,10,856096,6371.507921822717,18.677419354838708,0.5903225806451613,10.67741935483871,3.838709677419355,134.3631696772801
Madrid,Trigo,2010,11,1320180,8949.6657101069,11.733333333333333,0.4166666666666667,8.773333333333333,2.9,147.51165493355964
Madrid,Trigo,2010,12,680109,2297.970906311734,8.483870967741936,1.6935483870967742,7.290322580645161,2.3225806451612905,295.9606660519396
Madrid,Trigo,2011,1,421228,3910.453149475626,9.096774193548388,0.4645161290322581,7.564516129032258,2.193548387096774,107.71846225967053
Madrid,Trigo,2011,2,1125544,3518.612357113486,12.178571428571429,0.4535714285714286,8.339285714285714,2.5357142857142856,319.8829213807873
Madrid,Trigo,2011,3,1417878,7024.350237761606,13.612903225806452,1.1516129032258065,10.36774193548387,2.870967741935484,201.8518371105345
Madrid,Trigo,2011,4,354930,7940.677043773459,20.666666666666668,1.88,11.663333333333332,3.966666666666667,44.697699962286215
Madrid,Trigo,2011,5,374573,12900.738327756839,23.29032258064516,0.9032258064516129,14.096774193548388,4.709677419354839,29.035004856588717
Madrid,Trigo,2011,6,1297200,6906.677377641944,27.3,0.3766666666666667,14.466666666666667,5.633333333333334,187.81824154683275
Madrid,Trigo,2011,7,1229553,9684.432346515216,29.774193548387096,0.035483870967741936,14.422580645161291,6.193548387096774,126.9618038523894
Madrid,Trigo,2011,8,745240,4145.897009725619,30.903225806451612,0.14516129032258066,13.40967741935484,6.419354838709677,179.75362105035046
Madrid,Trigo,2011,9,212970,5876.571271859629,27.466666666666665,0.04,11.506666666666666,5.566666666666666,36.24052021964265
Madrid,Trigo,2011,10,1145326,11495.94660884708,21.967741935483872,0.5967741935483871,11.041935483870969,4.516129032258065,99.62868121869818
Madrid,Trigo,2011,11,213480,8142.625301905526,13.733333333333333,1.2866666666666666,8.723333333333333,3.2333333333333334,26.217588564469708
Madrid,Trigo,2011,12,865768,13132.949119842104,10.225806451612904,0.06774193548387097,8.641935483870967,2.5161290322580645,65.92334989647847
Madrid,Trigo,2012,1,841805,7090.339740526173,10.03225806451613,0.21290322580645163,8.209677419354838,2.2903225806451615,118.72562258032642
Madrid,Trigo,2012,2,544446,12628.134896093406,9.827586206896552,0.13448275862068965,9.272413793103448,2.2413793103448274,43.11373013353126
Madrid,Trigo,2012,3,50189,8511.169702038607,15.741935483870968,0.2870967741935484,11.283870967741937,3.2580645161290325,5.896839301415722
Madrid,Trigo,2012,4,1071210,4265.319289299748,14.5,0.81,11.91,3.3333333333333335,251.14415295645176
Madrid,Trigo,2012,5,527031,2177.9265815650297,23.451612903225808,0.267741935483871,14.083870967741936,4.935483870967742,241.987496025363
Madrid,Trigo,2012,6,806760,14068.103676735936,28.3,0.13,14.4,5.966666666666667,57.34674825677596
Madrid,Trigo,2012,7,881020,10031.64506625272,30.387096774193548,0.12580645161290324,14.416129032258064,6.354838709677419,87.82408011661256
Madrid,Trigo,2012,8,63798,7178.903239625382,31.741935483870968,0.03870967741935484,13.23225806451613,6.516129032258065,8.886872809185428
Madrid,Trigo,2012,9,882120,1601.7670880816486,26.0,1.0800000000000003,11.363333333333333,5.333333333333333,550.7167718475652
Madrid,Trigo,2012,10,956536,8014.896743976681,18.967741935483872,0.8516129032258064,10.619354838709677,4.32258064516129,119.34476894151526
Madrid,Trigo,2012,11,1049910,10416.655628238954,12.4,0.6466666666666666,8.203333333333333,3.0,100.79146680761477
Madrid,Trigo,2012,12,1309285,15296.911567744883,9.774193548387096,0.22903225806451616,7.5612903225806445,2.3548387096774195,85.59146035470079
Madrid,Trigo,2013,1,69409,10729.849909581528,9.419354838709678,0.5806451612903226,7.896774193548387,2.225806451612903,6.468776412055796
Madrid,Trigo,2013,2,31500,13338.857696006839,9.964285714285714,0.4928571428571429,8.9,2.4642857142857144,2.361521557384178
Madrid,Trigo,2013,3,770567,15091.354793188562,12.0,1.4161290322580644,9.52258064516129,2.7096774193548385,51.06016063897677
Madrid,Trigo,2013,4,491940,6984.675877817728,16.733333333333334,0.8666666666666667,12.0,3.566666666666667,70.43132832581779
Madrid,Trigo,2013,5,236778,8235.079408404077,19.483870967741936,0.31935483870967746,14.180645161290323,4.161290322580645,28.752363912649454
Madrid,Trigo,2013,6,303300,10102.904585927734,26.766666666666666,0.09666666666666666,14.466666666666667,5.5,30.02106942813896
Madrid,Trigo,2013,7,406565,2220.0135643429953,32.516129032258064,0.02258064516129032,14.416129032258064,6.806451612903226,183.13626841299114
Madrid,Trigo,2013,8,1225275,4987.45581277019,32.354838709677416,0.12258064516129033,13.332258064516129,6.645161290322581,245.67134948097788
Madrid,Trigo,2013,9,89070,3267.245746207341,27.6,0.18666666666666668,11.456666666666667,5.8,27.261493906111454
Madrid,Trigo,2013,10,169570,2776.5809799206545,20.419354838709676,1.0419354838709676,10.587096774193547,4.419354838709677,61.07151249190137
Madrid,Trigo,2013,11,1299720,1680.3405221044504,12.6,0.25999999999999995,9.253333333333332,3.0,773.4860779124917
Madrid,Trigo,2013,12,1356529,2682.128802393122,9.193548387096774,0.7161290322580645,7.896774193548387,2.193548387096774,505.7657927500129
Madrid,Trigo,2014,1,454739,13497.080843994307,10.0,0.864516129032258,7.341935483870968,2.4516129032258065,33.69165564436415
Madrid,Trigo,2014,2,1291948,3782.805519274085,9.75,0.825,7.9678571428571425,2.3214285714285716,341.53170006157836
Madrid,Trigo,2014,3,1528920,13040.971249754793,15.580645161290322,0.5,10.74516129032258,3.225806451612903,117.23973396757147
Madrid,Trigo,2014,4,497310,5802.162476954953,20.566666666666666,0.5866666666666667,12.18,4.233333333333333,85.71114683106815
Madrid,Trigo,2014,5,918375,9695.099578656438,22.774193548387096,0.27741935483870966,14.083870967741936,4.709677419354839,94.72569028808984
Madrid,Trigo,2014,6,1124610,13009.74988853904,27.466666666666665,0.12333333333333334,14.466666666666667,5.7,86.44362955745422
Madrid,Trigo,2014,7,1423272,771.5794367949519,30.06451612903226,0.24838709677419352,14.348387096774195,6.225806451612903,1844.6214765806883
Madrid,Trigo,2014,8,1358513,12393.802546068366,31.0,0.0064516129032258064,13.332258064516129,6.483870967741935,109.6122836353364
Madrid,Trigo,2014,9,949770,10244.746770925523,26.466666666666665,0.4233333333333334,11.51,5.6,92.70800159701717
Madrid,Trigo,2014,10,1019590,14601.896662775205,22.387096774193548,0.6032258064516128,10.548387096774194,4.774193548387097,69.82586054038126
Madrid,Trigo,2014,11,1431990,6089.806763116129,13.766666666666667,1.25,8.443333333333333,3.2666666666666666,235.14539224348994
Madrid,Trigo,2014,12,445780,9077.443745651455,10.387096774193548,0.5580645161290323,8.193548387096774,2.5161290322580645,49.10853897756741
Madrid,Trigo,2015,1,282875,10302.670176920117,10.193548387096774,0.25483870967741934,8.267741935483869,2.4193548387096775,27.456474403469908
Madrid,Trigo,2015,2,1088444,8579.96781931422,10.357142857142858,0.5892857142857143,8.735714285714286,2.5,126.85875086265733
Madrid,Trigo,2015,3,207824,13471.203359744935,16.451612903225808,0.7483870967741936,9.938709677419356,3.2903225806451615,15.427278057506435
Madrid,Trigo,2015,4,677760,13100.07571995771,18.866666666666667,0.44333333333333336,11.393333333333334,3.9,51.737105531950924
Madrid,Trigo,2015,5,874448,1684.416951410301,25.903225806451612,0.03870967741935484,14.064516129032258,5.161290322580645,519.1398716736118
Madrid,Trigo,2015,6,618420,11155.203375994499,29.6,0.9633333333333333,14.396666666666667,6.1,55.43780594182732
Madrid,Trigo,2015,7,834613,10191.271929956161,35.58064516129032,0.05161290322580645,14.358064516129033,7.258064516129032,81.89488080940552
Madrid,Trigo,2015,8,1145171,5277.633724145596,31.741935483870968,0.1935483870967742,13.387096774193548,6.580645161290323,216.9856909093087
Madrid,Trigo,2015,9,816390,6741.13349225622,26.0,0.2,10.976666666666667,5.533333333333333,121.10574593097975
Madrid,Trigo,2015,10,1156951,11889.111197256792,20.225806451612904,0.7064516129032258,10.209677419354838,4.451612903225806,97.3118158964605
Madrid,Trigo,2015,11,1043040,4962.77703645136,16.6,0.7266666666666667,8.68,3.6333333333333333,210.17264977630893
Madrid,Trigo,2015,12,581932,12732.90174369858,12.612903225806452,0.11290322580645161,7.903225806451613,2.903225806451613,45.703015048238626
Madrid,Trigo,2016,1,73377,4819.444280570665,11.225806451612904,0.5516129032258065,7.116129032258065,2.6451612903225805,15.225199364959048
Madrid,Trigo,2016,2,788800,4956.297248247002,11.931034482758621,0.5517241379310345,8.23448275862069,2.793103448275862,159.15106792252854
Madrid,Trigo,2016,3,763096,5876.550714696534,13.96774193548387,0.6322580645161291,11.151612903225805,3.096774193548387,129.8544055940146
Madrid,Trigo,2016,4,1157220,8582.552232022344,16.7,0.9066666666666666,11.020000000000001,3.433333333333333,134.83401775083857
Madrid,Trigo,2016,5,408518,6212.1975582965515,19.483870967741936,0.9612903225806452,13.399999999999999,4.225806451612903,65.7606259566574
Madrid,Trigo,2016,6,1180800,9068.336482285698,28.8,0.03666666666666667,14.396666666666667,5.966666666666667,130.2113129907125
Madrid,Trigo,2016,7,307737,5979.694714849676,33.225806451612904,0.06451612903225806,13.990322580645161,6.903225806451613,51.46366406227751
Madrid,Trigo,2016,8,726733,532.7925965327473,33.483870967741936,0.025806451612903226,13.325806451612904,6.870967741935484,1364.0073167858525
Madrid,Trigo,2016,9,1358940,9170.694322706255,28.733333333333334,0.11000000000000001,11.503333333333332,5.7,148.18289130358664
Madrid,Trigo,2016,10,822647,7350.474525330695,21.580645161290324,0.8903225806451613,10.180645161290323,4.516129032258065,111.91753636653675
Madrid,Trigo,2016,11,1289580,8272.745875202154,12.933333333333334,1.03,7.873333333333333,2.9,155.88294617698355
Madrid,Trigo,2016,12,231601,8194.852316219152,11.612903225806452,0.5548387096774193,7.570967741935483,2.6774193548387095,28.261766175043583
Madrid,Trigo,2017,1,1378291,14197.252677302828,9.741935483870968,0.18387096774193548,8.167741935483871,2.193548387096774,97.08152917525207
Madrid,Trigo,2017,2,60956,1774.359650137155,12.464285714285714,1.1107142857142858,8.257142857142856,2.7857142857142856,34.35380194499362
Madrid,Trigo,2017,3,701716,6368.118041823918,16.419354838709676,0.4,10.651612903225805,3.3870967741935485,110.19205287831296
Madrid,Trigo,2017,4,376680,3917.223984330574,20.366666666666667,0.19,12.129999999999999,4.1,96.15993405196409
Madrid,Trigo,2017,5,1482389,9544.078359532423,24.580645161290324,0.3870967741935484,14.138709677419355,5.129032258064516,155.3202880526878
Madrid,Trigo,2017,6,795570,8376.389304927663,31.866666666666667,0.12666666666666665,14.5,6.5,94.97767725910042
Madrid,Trigo,2017,7,532363,11218.289527880452,32.806451612903224,1.096774193548387,14.283870967741937,6.870967741935484,47.45491714016968
Madrid,Trigo,2017,8,439518,8227.546472452228,32.12903225806452,0.3096774193548387,13.209677419354838,6.774193548387097,53.42029990005042
Madrid,Trigo,2017,9,767880,3177.936389548128,26.966666666666665,0.0033333333333333335,11.553333333333333,5.866666666666666,241.6284990868509
Madrid,Trigo,2017,10,1332194,13931.09006267146,24.29032258064516,0.17419354838709677,10.94516129032258,5.290322580645161,95.627405609101
Madrid,Trigo,2017,11,862920,13501.049069564808,15.166666666666666,0.14,9.213333333333333,3.533333333333333,63.91503323584434
Madrid,Trigo,2017,12,307086,6083.331790756149,11.193548387096774,0.3419354838709677,7.906451612903226,2.7096774193548385,50.479903211366626
Madrid,Trigo,2018,1,1437749,14504.083247175762,11.03225806451613,0.5967741935483871,7.712903225806452,2.6129032258064515,99.1271889093686
Madrid,Trigo,2018,2,1082200,1671.4937663232506,10.142857142857142,0.6285714285714287,8.385714285714284,2.4285714285714284,647.4448315655358
Madrid,Trigo,2018,3,217372,9687.573195103076,12.258064516129032,1.770967741935484,10.041935483870969,2.935483870967742,22.43823046517763
Madrid,Trigo,2018,4,876330,10150.411708780844,17.966666666666665,0.8066666666666666,11.456666666666667,3.9,86.33442909925623
Madrid,Trigo,2018,5,1353212,12507.963388078157,21.903225806451612,0.3129032258064516,14.258064516129032,4.774193548387097,108.18803653437304
Madrid,Trigo,2018,6,960300,8839.701182963126,27.133333333333333,0.2966666666666667,14.363333333333333,5.966666666666667,108.6348938865489
Madrid,Trigo,2018,7,1352871,6384.560091355132,31.35483870967742,0.009677419354838712,14.416129032258064,6.741935483870968,211.89729294455609
Madrid,Trigo,2018,8,1382476,6591.81085217009,33.483870967741936,0.0032258064516129032,13.332258064516129,7.161290322580645,209.7262847802854
Madrid,Trigo,2018,9,654870,2962.895438159801,29.333333333333332,0.15,11.553333333333333,6.4,221.0236620455049
Madrid,Trigo,2018,10,1533818,13364.52589993215,19.870967741935484,1.0483870967741935,10.483870967741936,4.645161290322581,114.76785719782151
Madrid,Trigo,2018,11,922020,8019.901739905784,13.466666666666667,0.9666666666666667,7.976666666666666,3.1333333333333333,114.96649583774473
Madrid,Trigo,2018,12,144274,4795.277213256511,12.870967741935484,0.21935483870967742,8.016129032258064,3.032258064516129,30.086686042082306
Madrid,Vid,2008,7,1191733,9121.509497056351,31.387096774193548,0.02258064516129032,14.416129032258064,6.193548387096774,130.6508533905041
Madrid,Vid,2008,8,1414871,7258.393565182612,31.903225806451612,0.0,13.329032258064515,6.32258064516129,194.9289449923075
Madrid,Vid,2008,9,1410210,4204.320626053979,25.466666666666665,0.35,11.553333333333333,5.166666666666667,335.41923307680065
Madrid,Vid,2008,10,1031804,13810.083333209763,18.0,1.467741935483871,10.370967741935484,3.935483870967742,74.71381418233531
Madrid,Vid,2008,11,1163520,12827.244940201015,11.033333333333333,0.21666666666666667,9.273333333333333,2.8333333333333335,90.70692930743759
Madrid,Vid,2008,12,925071,12606.5491750709,8.612903225806452,0.8193548387096774,7.6258064516129025,2.129032258064516,73.38019208534101
Madrid,Vid,2009,1,1349120,8677.523459552827,7.225806451612903,0.6903225806451614,7.5612903225806445,2.161290322580645,155.4729302995769
Madrid,Vid,2009,2,464380,5883.9780833299865,11.178571428571429,0.5321428571428571,8.467857142857143,2.5357142857142856,78.92279567044005
Madrid,Vid,2009,3,1077002,387.1977038358145,16.677419354838708,0.34516129032258064,11.325806451612902,3.4838709677419355,2781.5299247143444
Madrid,Vid,2009,4,682620,10934.275671222198,16.766666666666666,0.6033333333333334,11.97,3.3666666666666667,62.42937534459463
Madrid,Vid,2009,5,1478111,8400.232269697575,24.580645161290324,0.2,14.238709677419354,5.0,175.9607297207765
Madrid,Vid,2009,6,1259880,3536.693068662227,29.4,0.056666666666666664,14.5,6.033333333333333,356.23108240957885
Madrid,Vid,2009,7,124620,13897.150151404943,32.74193548387097,0.0,14.416129032258064,6.548387096774194,8.967306148548841
Madrid,Vid,2009,8,696012,13239.833024400798,33.483870967741936,0.035483870967741936,13.332258064516129,6.645161290322581,52.569545153421586
Madrid,Vid,2009,9,315480,7364.622686701728,26.333333333333332,0.15,11.463333333333333,5.333333333333333,42.83722512623235
Madrid,Vid,2009,10,105276,14079.94339836317,22.06451612903226,0.732258064516129,10.806451612903226,4.67741935483871,7.477018693998344
Madrid,Vid,2009,11,77730,10033.0465485665,14.466666666666667,0.2766666666666666,9.246666666666666,3.433333333333333,7.74739752514214
Madrid,Vid,2009,12,222673,8903.468533096066,8.709677419354838,1.461290322580645,6.774193548387097,2.2903225806451615,25.0096913548105
Madrid,Vid,2010,1,1087480,13656.38949273485,7.032258064516129,1.1451612903225807,7.116129032258065,1.935483870967742,79.63158934347437
Madrid,Vid,2010,2,232792,12191.166231587224,8.5,1.1642857142857144,7.799999999999999,2.1785714285714284,19.09513787096411
Madrid,Vid,2010,3,97309,13230.336464941533,12.161290322580646,0.9838709677419355,10.332258064516129,2.6774193548387095,7.354990574718542
Madrid,Vid,2010,4,572640,5209.930517554997,18.166666666666668,0.7466666666666667,11.71,3.533333333333333,109.91317409521577
Madrid,Vid,2010,5,1025728,14438.072424242931,20.548387096774192,0.45161290322580644,14.109677419354838,4.290322580645161,71.04327848347005
Madrid,Vid,2010,6,650100,10575.163849181938,26.633333333333333,0.5566666666666666,14.196666666666665,5.333333333333333,61.47422482255816
Madrid,Vid,2010,7,729554,13702.06804678162,34.45161290322581,0.0032258064516129032,14.416129032258064,6.774193548387097,53.24407947100801
Madrid,Vid,2010,8,310527,7380.489433216052,32.806451612903224,0.025806451612903226,13.3,6.451612903225806,42.074038965826105
Madrid,Vid,2010,9,1459140,375.6340100943071,26.9,0.5700000000000001,11.46,5.333333333333333,3884.4725471840707
Madrid,Vid,2010,10,115289,5400.455396196365,18.677419354838708,0.5903225806451613,10.67741935483871,3.838709677419355,21.348014480630663
Madrid,Vid,2010,11,1125270,13657.909246259707,11.733333333333333,0.4166666666666667,8.773333333333333,2.9,82.38962345632522
Madrid,Vid,2010,12,858855,12734.919096368554,8.483870967741936,1.6935483870967742,7.290322580645161,2.3225806451612905,67.44094669945002
